Month,Day of the month,Hour of the day,Day of the week,Outdoor air dry bulb temperature,Outdoor air dew point temperature,Electrical load 1 hour ago,Electrical load 2 hour ago,Electrical load 3 hour ago,Electrical load 4 hour ago,Electrical load 5 hour ago,Electrical load 6 hour ago,Electrical load 7 hour ago,Electrical load 8 hour ago,Electrical load 9 hour ago,Electrical load 10 hour ago,Electrical load 11 hour ago,Electrical load 12 hour ago,Electrical load 13 hour ago,Electrical load 14 hour ago,Electrical load 15 hour ago,Electrical load 16 hour ago,Electrical load 17 hour ago,Electrical load 18 hour ago,Electrical load 19 hour ago,Electrical load 20 hour ago,Electrical load 21 hour ago,Electrical load 22 hour ago,Electrical load 23 hour ago,Electrical load 24 hour ago,Electrical load
1,7,0,4,6.7,6.4,379.7,386.5,392,404.6,426.6,441.2,470.1,486.7,500.1,506.1,508.3,507.2,507.1,479.9,456.6,429.8,417.8,380.7,355.8,353.4,352.9,354.3,356.9,360.6,363.4
1,7,1,4,7.5,6.5,363.4,379.7,386.5,392,404.6,426.6,441.2,470.1,486.7,500.1,506.1,508.3,507.2,507.1,479.9,456.6,429.8,417.8,380.7,355.8,353.4,352.9,354.3,356.9,373.5
1,7,2,4,8,7.1,373.5,363.4,379.7,386.5,392,404.6,426.6,441.2,470.1,486.7,500.1,506.1,508.3,507.2,507.1,479.9,456.6,429.8,417.8,380.7,355.8,353.4,352.9,354.3,375.4
1,7,3,4,8.3,6.4,375.4,373.5,363.4,379.7,386.5,392,404.6,426.6,441.2,470.1,486.7,500.1,506.1,508.3,507.2,507.1,479.9,456.6,429.8,417.8,380.7,355.8,353.4,352.9,373.2
1,7,4,4,7.9,6.3,373.2,375.4,373.5,363.4,379.7,386.5,392,404.6,426.6,441.2,470.1,486.7,500.1,506.1,508.3,507.2,507.1,479.9,456.6,429.8,417.8,380.7,355.8,353.4,370.2
1,7,5,4,7.4,6.6,370.2,373.2,375.4,373.5,363.4,379.7,386.5,392,404.6,426.6,441.2,470.1,486.7,500.1,506.1,508.3,507.2,507.1,479.9,456.6,429.8,417.8,380.7,355.8,375.7
1,7,6,4,7.6,7,375.7,370.2,373.2,375.4,373.5,363.4,379.7,386.5,392,404.6,426.6,441.2,470.1,486.7,500.1,506.1,508.3,507.2,507.1,479.9,456.6,429.8,417.8,380.7,381.8
1,7,7,4,7.8,7.3,381.8,375.7,370.2,373.2,375.4,373.5,363.4,379.7,386.5,392,404.6,426.6,441.2,470.1,486.7,500.1,506.1,508.3,507.2,507.1,479.9,456.6,429.8,417.8,419.6
1,7,8,4,8.4,8,419.6,381.8,375.7,370.2,373.2,375.4,373.5,363.4,379.7,386.5,392,404.6,426.6,441.2,470.1,486.7,500.1,506.1,508.3,507.2,507.1,479.9,456.6,429.8,436.7
1,7,9,4,9.2,8.8,436.7,419.6,381.8,375.7,370.2,373.2,375.4,373.5,363.4,379.7,386.5,392,404.6,426.6,441.2,470.1,486.7,500.1,506.1,508.3,507.2,507.1,479.9,456.6,466.6
1,7,10,4,10.2,10.1,466.6,436.7,419.6,381.8,375.7,370.2,373.2,375.4,373.5,363.4,379.7,386.5,392,404.6,426.6,441.2,470.1,486.7,500.1,506.1,508.3,507.2,507.1,479.9,497.4
1,7,11,4,9.7,8.7,497.4,466.6,436.7,419.6,381.8,375.7,370.2,373.2,375.4,373.5,363.4,379.7,386.5,392,404.6,426.6,441.2,470.1,486.7,500.1,506.1,508.3,507.2,507.1,521.1
1,7,12,4,8.6,6.2,521.1,497.4,466.6,436.7,419.6,381.8,375.7,370.2,373.2,375.4,373.5,363.4,379.7,386.5,392,404.6,426.6,441.2,470.1,486.7,500.1,506.1,508.3,507.2,524.7
1,7,13,4,7.6,3.9,524.7,521.1,497.4,466.6,436.7,419.6,381.8,375.7,370.2,373.2,375.4,373.5,363.4,379.7,386.5,392,404.6,426.6,441.2,470.1,486.7,500.1,506.1,508.3,524
1,7,14,4,7.9,1.9,524,524.7,521.1,497.4,466.6,436.7,419.6,381.8,375.7,370.2,373.2,375.4,373.5,363.4,379.7,386.5,392,404.6,426.6,441.2,470.1,486.7,500.1,506.1,512.9
1,7,15,4,7.8,1.7,512.9,524,524.7,521.1,497.4,466.6,436.7,419.6,381.8,375.7,370.2,373.2,375.4,373.5,363.4,379.7,386.5,392,404.6,426.6,441.2,470.1,486.7,500.1,513.5
1,7,16,4,7,1.5,513.5,512.9,524,524.7,521.1,497.4,466.6,436.7,419.6,381.8,375.7,370.2,373.2,375.4,373.5,363.4,379.7,386.5,392,404.6,426.6,441.2,470.1,486.7,499
1,7,17,4,5.9,1,499,513.5,512.9,524,524.7,521.1,497.4,466.6,436.7,419.6,381.8,375.7,370.2,373.2,375.4,373.5,363.4,379.7,386.5,392,404.6,426.6,441.2,470.1,481.3
1,7,18,4,5.3,0.8,481.3,499,513.5,512.9,524,524.7,521.1,497.4,466.6,436.7,419.6,381.8,375.7,370.2,373.2,375.4,373.5,363.4,379.7,386.5,392,404.6,426.6,441.2,451
1,7,19,4,5.1,0.6,451,481.3,499,513.5,512.9,524,524.7,521.1,497.4,466.6,436.7,419.6,381.8,375.7,370.2,373.2,375.4,373.5,363.4,379.7,386.5,392,404.6,426.6,424.5
1,7,20,4,4.8,0.6,424.5,451,481.3,499,513.5,512.9,524,524.7,521.1,497.4,466.6,436.7,419.6,381.8,375.7,370.2,373.2,375.4,373.5,363.4,379.7,386.5,392,404.6,406.7
1,7,21,4,4.2,0.4,406.7,424.5,451,481.3,499,513.5,512.9,524,524.7,521.1,497.4,466.6,436.7,419.6,381.8,375.7,370.2,373.2,375.4,373.5,363.4,379.7,386.5,392,388.9
1,7,22,4,4.5,0.6,388.9,406.7,424.5,451,481.3,499,513.5,512.9,524,524.7,521.1,497.4,466.6,436.7,419.6,381.8,375.7,370.2,373.2,375.4,373.5,363.4,379.7,386.5,374.9
1,7,23,4,3,0.5,374.9,388.9,406.7,424.5,451,481.3,499,513.5,512.9,524,524.7,521.1,497.4,466.6,436.7,419.6,381.8,375.7,370.2,373.2,375.4,373.5,363.4,379.7,367.1
1,8,0,5,3.3,0.9,367.1,374.9,388.9,406.7,424.5,451,481.3,499,513.5,512.9,524,524.7,521.1,497.4,466.6,436.7,419.6,381.8,375.7,370.2,373.2,375.4,373.5,363.4,362
1,8,1,5,3.2,1.1,362,367.1,374.9,388.9,406.7,424.5,451,481.3,499,513.5,512.9,524,524.7,521.1,497.4,466.6,436.7,419.6,381.8,375.7,370.2,373.2,375.4,373.5,368.5
1,8,2,5,2.6,1,368.5,362,367.1,374.9,388.9,406.7,424.5,451,481.3,499,513.5,512.9,524,524.7,521.1,497.4,466.6,436.7,419.6,381.8,375.7,370.2,373.2,375.4,362.8
1,8,3,5,2.7,1.2,362.8,368.5,362,367.1,374.9,388.9,406.7,424.5,451,481.3,499,513.5,512.9,524,524.7,521.1,497.4,466.6,436.7,419.6,381.8,375.7,370.2,373.2,363.6
1,8,4,5,1.9,0.8,363.6,362.8,368.5,362,367.1,374.9,388.9,406.7,424.5,451,481.3,499,513.5,512.9,524,524.7,521.1,497.4,466.6,436.7,419.6,381.8,375.7,370.2,369.1
1,8,5,5,2.4,1.6,369.1,363.6,362.8,368.5,362,367.1,374.9,388.9,406.7,424.5,451,481.3,499,513.5,512.9,524,524.7,521.1,497.4,466.6,436.7,419.6,381.8,375.7,367.5
1,8,6,5,1.6,0.9,367.5,369.1,363.6,362.8,368.5,362,367.1,374.9,388.9,406.7,424.5,451,481.3,499,513.5,512.9,524,524.7,521.1,497.4,466.6,436.7,419.6,381.8,389.7
1,8,7,5,4.2,2.4,389.7,367.5,369.1,363.6,362.8,368.5,362,367.1,374.9,388.9,406.7,424.5,451,481.3,499,513.5,512.9,524,524.7,521.1,497.4,466.6,436.7,419.6,423.2
1,8,8,5,4.4,2.6,423.2,389.7,367.5,369.1,363.6,362.8,368.5,362,367.1,374.9,388.9,406.7,424.5,451,481.3,499,513.5,512.9,524,524.7,521.1,497.4,466.6,436.7,437.4
1,8,9,5,5.8,4.1,437.4,423.2,389.7,367.5,369.1,363.6,362.8,368.5,362,367.1,374.9,388.9,406.7,424.5,451,481.3,499,513.5,512.9,524,524.7,521.1,497.4,466.6,459
1,8,10,5,6.7,4.8,459,437.4,423.2,389.7,367.5,369.1,363.6,362.8,368.5,362,367.1,374.9,388.9,406.7,424.5,451,481.3,499,513.5,512.9,524,524.7,521.1,497.4,500.7
1,8,11,5,7.7,5.5,500.7,459,437.4,423.2,389.7,367.5,369.1,363.6,362.8,368.5,362,367.1,374.9,388.9,406.7,424.5,451,481.3,499,513.5,512.9,524,524.7,521.1,517.2
1,8,12,5,7.7,6.2,517.2,500.7,459,437.4,423.2,389.7,367.5,369.1,363.6,362.8,368.5,362,367.1,374.9,388.9,406.7,424.5,451,481.3,499,513.5,512.9,524,524.7,529.1
1,8,13,5,8.9,6.9,529.1,517.2,500.7,459,437.4,423.2,389.7,367.5,369.1,363.6,362.8,368.5,362,367.1,374.9,388.9,406.7,424.5,451,481.3,499,513.5,512.9,524,526.4
1,8,14,5,8.8,5.3,526.4,529.1,517.2,500.7,459,437.4,423.2,389.7,367.5,369.1,363.6,362.8,368.5,362,367.1,374.9,388.9,406.7,424.5,451,481.3,499,513.5,512.9,532.6
1,8,15,5,8.4,5.4,532.6,526.4,529.1,517.2,500.7,459,437.4,423.2,389.7,367.5,369.1,363.6,362.8,368.5,362,367.1,374.9,388.9,406.7,424.5,451,481.3,499,513.5,511.5
1,8,16,5,7.8,5.6,511.5,532.6,526.4,529.1,517.2,500.7,459,437.4,423.2,389.7,367.5,369.1,363.6,362.8,368.5,362,367.1,374.9,388.9,406.7,424.5,451,481.3,499,508.4
1,8,17,5,7.8,6.5,508.4,511.5,532.6,526.4,529.1,517.2,500.7,459,437.4,423.2,389.7,367.5,369.1,363.6,362.8,368.5,362,367.1,374.9,388.9,406.7,424.5,451,481.3,486.8
1,8,18,5,8,6.9,486.8,508.4,511.5,532.6,526.4,529.1,517.2,500.7,459,437.4,423.2,389.7,367.5,369.1,363.6,362.8,368.5,362,367.1,374.9,388.9,406.7,424.5,451,457.9
1,8,19,5,7.3,6.6,457.9,486.8,508.4,511.5,532.6,526.4,529.1,517.2,500.7,459,437.4,423.2,389.7,367.5,369.1,363.6,362.8,368.5,362,367.1,374.9,388.9,406.7,424.5,432.4
1,8,20,5,7.3,6.3,432.4,457.9,486.8,508.4,511.5,532.6,526.4,529.1,517.2,500.7,459,437.4,423.2,389.7,367.5,369.1,363.6,362.8,368.5,362,367.1,374.9,388.9,406.7,408.8
1,8,21,5,7.4,5.9,408.8,432.4,457.9,486.8,508.4,511.5,532.6,526.4,529.1,517.2,500.7,459,437.4,423.2,389.7,367.5,369.1,363.6,362.8,368.5,362,367.1,374.9,388.9,396.1
1,8,22,5,7,6.2,396.1,408.8,432.4,457.9,486.8,508.4,511.5,532.6,526.4,529.1,517.2,500.7,459,437.4,423.2,389.7,367.5,369.1,363.6,362.8,368.5,362,367.1,374.9,386.3
1,8,23,5,7.1,6.6,386.3,396.1,408.8,432.4,457.9,486.8,508.4,511.5,532.6,526.4,529.1,517.2,500.7,459,437.4,423.2,389.7,367.5,369.1,363.6,362.8,368.5,362,367.1,374.3
1,9,0,6,7.2,6.5,374.3,386.3,396.1,408.8,432.4,457.9,486.8,508.4,511.5,532.6,526.4,529.1,517.2,500.7,459,437.4,423.2,389.7,367.5,369.1,363.6,362.8,368.5,362,357.3
1,9,1,6,7.5,6.8,357.3,374.3,386.3,396.1,408.8,432.4,457.9,486.8,508.4,511.5,532.6,526.4,529.1,517.2,500.7,459,437.4,423.2,389.7,367.5,369.1,363.6,362.8,368.5,365.3
1,9,2,6,8,7,365.3,357.3,374.3,386.3,396.1,408.8,432.4,457.9,486.8,508.4,511.5,532.6,526.4,529.1,517.2,500.7,459,437.4,423.2,389.7,367.5,369.1,363.6,362.8,361.3
1,9,3,6,7.6,6.7,361.3,365.3,357.3,374.3,386.3,396.1,408.8,432.4,457.9,486.8,508.4,511.5,532.6,526.4,529.1,517.2,500.7,459,437.4,423.2,389.7,367.5,369.1,363.6,361.5
1,9,4,6,7.8,6.7,361.5,361.3,365.3,357.3,374.3,386.3,396.1,408.8,432.4,457.9,486.8,508.4,511.5,532.6,526.4,529.1,517.2,500.7,459,437.4,423.2,389.7,367.5,369.1,362
1,9,5,6,6.6,5.8,362,361.5,361.3,365.3,357.3,374.3,386.3,396.1,408.8,432.4,457.9,486.8,508.4,511.5,532.6,526.4,529.1,517.2,500.7,459,437.4,423.2,389.7,367.5,361.7
1,9,6,6,6,5,361.7,362,361.5,361.3,365.3,357.3,374.3,386.3,396.1,408.8,432.4,457.9,486.8,508.4,511.5,532.6,526.4,529.1,517.2,500.7,459,437.4,423.2,389.7,365.9
1,9,7,6,7.6,7.1,365.9,361.7,362,361.5,361.3,365.3,357.3,374.3,386.3,396.1,408.8,432.4,457.9,486.8,508.4,511.5,532.6,526.4,529.1,517.2,500.7,459,437.4,423.2,378.9
1,9,8,6,8.6,7.5,378.9,365.9,361.7,362,361.5,361.3,365.3,357.3,374.3,386.3,396.1,408.8,432.4,457.9,486.8,508.4,511.5,532.6,526.4,529.1,517.2,500.7,459,437.4,394.1
1,9,9,6,9,7.7,394.1,378.9,365.9,361.7,362,361.5,361.3,365.3,357.3,374.3,386.3,396.1,408.8,432.4,457.9,486.8,508.4,511.5,532.6,526.4,529.1,517.2,500.7,459,399.2
1,9,10,6,9.7,8.1,399.2,394.1,378.9,365.9,361.7,362,361.5,361.3,365.3,357.3,374.3,386.3,396.1,408.8,432.4,457.9,486.8,508.4,511.5,532.6,526.4,529.1,517.2,500.7,403.6
1,9,11,6,10.6,8.2,403.6,399.2,394.1,378.9,365.9,361.7,362,361.5,361.3,365.3,357.3,374.3,386.3,396.1,408.8,432.4,457.9,486.8,508.4,511.5,532.6,526.4,529.1,517.2,401.4
1,9,12,6,10.7,8.4,401.4,403.6,399.2,394.1,378.9,365.9,361.7,362,361.5,361.3,365.3,357.3,374.3,386.3,396.1,408.8,432.4,457.9,486.8,508.4,511.5,532.6,526.4,529.1,403.5
1,9,13,6,10.4,8.3,403.5,401.4,403.6,399.2,394.1,378.9,365.9,361.7,362,361.5,361.3,365.3,357.3,374.3,386.3,396.1,408.8,432.4,457.9,486.8,508.4,511.5,532.6,526.4,400.7
1,9,14,6,10.9,8.2,400.7,403.5,401.4,403.6,399.2,394.1,378.9,365.9,361.7,362,361.5,361.3,365.3,357.3,374.3,386.3,396.1,408.8,432.4,457.9,486.8,508.4,511.5,532.6,399.8
1,9,15,6,10.8,7.9,399.8,400.7,403.5,401.4,403.6,399.2,394.1,378.9,365.9,361.7,362,361.5,361.3,365.3,357.3,374.3,386.3,396.1,408.8,432.4,457.9,486.8,508.4,511.5,406.9
1,9,16,6,10.6,7.9,406.9,399.8,400.7,403.5,401.4,403.6,399.2,394.1,378.9,365.9,361.7,362,361.5,361.3,365.3,357.3,374.3,386.3,396.1,408.8,432.4,457.9,486.8,508.4,415.2
1,9,17,6,9.9,8.8,415.2,406.9,399.8,400.7,403.5,401.4,403.6,399.2,394.1,378.9,365.9,361.7,362,361.5,361.3,365.3,357.3,374.3,386.3,396.1,408.8,432.4,457.9,486.8,409.4
1,9,18,6,9.9,8.3,409.4,415.2,406.9,399.8,400.7,403.5,401.4,403.6,399.2,394.1,378.9,365.9,361.7,362,361.5,361.3,365.3,357.3,374.3,386.3,396.1,408.8,432.4,457.9,401
1,9,19,6,9.8,8,401,409.4,415.2,406.9,399.8,400.7,403.5,401.4,403.6,399.2,394.1,378.9,365.9,361.7,362,361.5,361.3,365.3,357.3,374.3,386.3,396.1,408.8,432.4,393.6
1,9,20,6,10.2,8,393.6,401,409.4,415.2,406.9,399.8,400.7,403.5,401.4,403.6,399.2,394.1,378.9,365.9,361.7,362,361.5,361.3,365.3,357.3,374.3,386.3,396.1,408.8,382.6
1,9,21,6,6.9,6,382.6,393.6,401,409.4,415.2,406.9,399.8,400.7,403.5,401.4,403.6,399.2,394.1,378.9,365.9,361.7,362,361.5,361.3,365.3,357.3,374.3,386.3,396.1,374.5
1,9,22,6,7,5.5,374.5,382.6,393.6,401,409.4,415.2,406.9,399.8,400.7,403.5,401.4,403.6,399.2,394.1,378.9,365.9,361.7,362,361.5,361.3,365.3,357.3,374.3,386.3,368.6
1,9,23,6,6.5,5.2,368.6,374.5,382.6,393.6,401,409.4,415.2,406.9,399.8,400.7,403.5,401.4,403.6,399.2,394.1,378.9,365.9,361.7,362,361.5,361.3,365.3,357.3,374.3,361.6
1,10,0,7,6.8,5.1,361.6,368.6,374.5,382.6,393.6,401,409.4,415.2,406.9,399.8,400.7,403.5,401.4,403.6,399.2,394.1,378.9,365.9,361.7,362,361.5,361.3,365.3,357.3,358.2
1,10,1,7,6.2,4.3,358.2,361.6,368.6,374.5,382.6,393.6,401,409.4,415.2,406.9,399.8,400.7,403.5,401.4,403.6,399.2,394.1,378.9,365.9,361.7,362,361.5,361.3,365.3,352.3
1,10,2,7,6.3,3,352.3,358.2,361.6,368.6,374.5,382.6,393.6,401,409.4,415.2,406.9,399.8,400.7,403.5,401.4,403.6,399.2,394.1,378.9,365.9,361.7,362,361.5,361.3,352.3
1,10,3,7,5.4,3.2,352.3,352.3,358.2,361.6,368.6,374.5,382.6,393.6,401,409.4,415.2,406.9,399.8,400.7,403.5,401.4,403.6,399.2,394.1,378.9,365.9,361.7,362,361.5,347.8
1,10,4,7,5.6,3.3,347.8,352.3,352.3,358.2,361.6,368.6,374.5,382.6,393.6,401,409.4,415.2,406.9,399.8,400.7,403.5,401.4,403.6,399.2,394.1,378.9,365.9,361.7,362,351.7
1,10,5,7,5.5,3.1,351.7,347.8,352.3,352.3,358.2,361.6,368.6,374.5,382.6,393.6,401,409.4,415.2,406.9,399.8,400.7,403.5,401.4,403.6,399.2,394.1,378.9,365.9,361.7,350.7
1,10,6,7,6.3,3.5,350.7,351.7,347.8,352.3,352.3,358.2,361.6,368.6,374.5,382.6,393.6,401,409.4,415.2,406.9,399.8,400.7,403.5,401.4,403.6,399.2,394.1,378.9,365.9,352.7
1,10,7,7,6.3,3.1,352.7,350.7,351.7,347.8,352.3,352.3,358.2,361.6,368.6,374.5,382.6,393.6,401,409.4,415.2,406.9,399.8,400.7,403.5,401.4,403.6,399.2,394.1,378.9,358.3
1,10,8,7,5.6,3.1,358.3,352.7,350.7,351.7,347.8,352.3,352.3,358.2,361.6,368.6,374.5,382.6,393.6,401,409.4,415.2,406.9,399.8,400.7,403.5,401.4,403.6,399.2,394.1,364.8
1,10,9,7,5.6,3.6,364.8,358.3,352.7,350.7,351.7,347.8,352.3,352.3,358.2,361.6,368.6,374.5,382.6,393.6,401,409.4,415.2,406.9,399.8,400.7,403.5,401.4,403.6,399.2,374.7
1,10,10,7,6.2,4.3,374.7,364.8,358.3,352.7,350.7,351.7,347.8,352.3,352.3,358.2,361.6,368.6,374.5,382.6,393.6,401,409.4,415.2,406.9,399.8,400.7,403.5,401.4,403.6,373.2
1,10,11,7,7,4.7,373.2,374.7,364.8,358.3,352.7,350.7,351.7,347.8,352.3,352.3,358.2,361.6,368.6,374.5,382.6,393.6,401,409.4,415.2,406.9,399.8,400.7,403.5,401.4,376
1,10,12,7,7.8,4.6,376,373.2,374.7,364.8,358.3,352.7,350.7,351.7,347.8,352.3,352.3,358.2,361.6,368.6,374.5,382.6,393.6,401,409.4,415.2,406.9,399.8,400.7,403.5,385.7
1,10,13,7,8.7,4.3,385.7,376,373.2,374.7,364.8,358.3,352.7,350.7,351.7,347.8,352.3,352.3,358.2,361.6,368.6,374.5,382.6,393.6,401,409.4,415.2,406.9,399.8,400.7,381.2
1,10,14,7,7.9,4.6,381.2,385.7,376,373.2,374.7,364.8,358.3,352.7,350.7,351.7,347.8,352.3,352.3,358.2,361.6,368.6,374.5,382.6,393.6,401,409.4,415.2,406.9,399.8,391.5
1,10,15,7,7.5,4.5,391.5,381.2,385.7,376,373.2,374.7,364.8,358.3,352.7,350.7,351.7,347.8,352.3,352.3,358.2,361.6,368.6,374.5,382.6,393.6,401,409.4,415.2,406.9,387.7
1,10,16,7,6.7,3.1,387.7,391.5,381.2,385.7,376,373.2,374.7,364.8,358.3,352.7,350.7,351.7,347.8,352.3,352.3,358.2,361.6,368.6,374.5,382.6,393.6,401,409.4,415.2,384.9
1,10,17,7,6.1,3.5,384.9,387.7,391.5,381.2,385.7,376,373.2,374.7,364.8,358.3,352.7,350.7,351.7,347.8,352.3,352.3,358.2,361.6,368.6,374.5,382.6,393.6,401,409.4,387.9
1,10,18,7,5.2,3.4,387.9,384.9,387.7,391.5,381.2,385.7,376,373.2,374.7,364.8,358.3,352.7,350.7,351.7,347.8,352.3,352.3,358.2,361.6,368.6,374.5,382.6,393.6,401,387.9
1,10,19,7,5.1,3.5,387.9,387.9,384.9,387.7,391.5,381.2,385.7,376,373.2,374.7,364.8,358.3,352.7,350.7,351.7,347.8,352.3,352.3,358.2,361.6,368.6,374.5,382.6,393.6,381.9
1,10,20,7,5.1,3.5,381.9,387.9,387.9,384.9,387.7,391.5,381.2,385.7,376,373.2,374.7,364.8,358.3,352.7,350.7,351.7,347.8,352.3,352.3,358.2,361.6,368.6,374.5,382.6,371.5
1,10,21,7,5.4,3.7,371.5,381.9,387.9,387.9,384.9,387.7,391.5,381.2,385.7,376,373.2,374.7,364.8,358.3,352.7,350.7,351.7,347.8,352.3,352.3,358.2,361.6,368.6,374.5,365.8
1,10,22,7,5,3.5,365.8,371.5,381.9,387.9,387.9,384.9,387.7,391.5,381.2,385.7,376,373.2,374.7,364.8,358.3,352.7,350.7,351.7,347.8,352.3,352.3,358.2,361.6,368.6,367.6
1,10,23,7,6.1,4.2,367.6,365.8,371.5,381.9,387.9,387.9,384.9,387.7,391.5,381.2,385.7,376,373.2,374.7,364.8,358.3,352.7,350.7,351.7,347.8,352.3,352.3,358.2,361.6,364.1
1,11,0,1,5.3,4.6,364.1,367.6,365.8,371.5,381.9,387.9,387.9,384.9,387.7,391.5,381.2,385.7,376,373.2,374.7,364.8,358.3,352.7,350.7,351.7,347.8,352.3,352.3,358.2,362.7
1,11,1,1,5.7,5.2,362.7,364.1,367.6,365.8,371.5,381.9,387.9,387.9,384.9,387.7,391.5,381.2,385.7,376,373.2,374.7,364.8,358.3,352.7,350.7,351.7,347.8,352.3,352.3,356.9
1,11,2,1,5.6,5.2,356.9,362.7,364.1,367.6,365.8,371.5,381.9,387.9,387.9,384.9,387.7,391.5,381.2,385.7,376,373.2,374.7,364.8,358.3,352.7,350.7,351.7,347.8,352.3,352.5
1,11,3,1,6.6,6.3,352.5,356.9,362.7,364.1,367.6,365.8,371.5,381.9,387.9,387.9,384.9,387.7,391.5,381.2,385.7,376,373.2,374.7,364.8,358.3,352.7,350.7,351.7,347.8,357.1
1,11,4,1,6.3,5.6,357.1,352.5,356.9,362.7,364.1,367.6,365.8,371.5,381.9,387.9,387.9,384.9,387.7,391.5,381.2,385.7,376,373.2,374.7,364.8,358.3,352.7,350.7,351.7,358
1,11,5,1,6.1,5,358,357.1,352.5,356.9,362.7,364.1,367.6,365.8,371.5,381.9,387.9,387.9,384.9,387.7,391.5,381.2,385.7,376,373.2,374.7,364.8,358.3,352.7,350.7,364.1
1,11,6,1,5.4,4.9,364.1,358,357.1,352.5,356.9,362.7,364.1,367.6,365.8,371.5,381.9,387.9,387.9,384.9,387.7,391.5,381.2,385.7,376,373.2,374.7,364.8,358.3,352.7,377.9
1,11,7,1,5.6,5.3,377.9,364.1,358,357.1,352.5,356.9,362.7,364.1,367.6,365.8,371.5,381.9,387.9,387.9,384.9,387.7,391.5,381.2,385.7,376,373.2,374.7,364.8,358.3,421.1
1,11,8,1,5.8,4.8,421.1,377.9,364.1,358,357.1,352.5,356.9,362.7,364.1,367.6,365.8,371.5,381.9,387.9,387.9,384.9,387.7,391.5,381.2,385.7,376,373.2,374.7,364.8,443.4
1,11,9,1,6.2,5.5,443.4,421.1,377.9,364.1,358,357.1,352.5,356.9,362.7,364.1,367.6,365.8,371.5,381.9,387.9,387.9,384.9,387.7,391.5,381.2,385.7,376,373.2,374.7,481
1,11,10,1,6,5.5,481,443.4,421.1,377.9,364.1,358,357.1,352.5,356.9,362.7,364.1,367.6,365.8,371.5,381.9,387.9,387.9,384.9,387.7,391.5,381.2,385.7,376,373.2,514.8
1,11,11,1,6.1,5.5,514.8,481,443.4,421.1,377.9,364.1,358,357.1,352.5,356.9,362.7,364.1,367.6,365.8,371.5,381.9,387.9,387.9,384.9,387.7,391.5,381.2,385.7,376,530.4
1,11,12,1,6.7,5.3,530.4,514.8,481,443.4,421.1,377.9,364.1,358,357.1,352.5,356.9,362.7,364.1,367.6,365.8,371.5,381.9,387.9,387.9,384.9,387.7,391.5,381.2,385.7,536.5
1,11,13,1,6.7,5.2,536.5,530.4,514.8,481,443.4,421.1,377.9,364.1,358,357.1,352.5,356.9,362.7,364.1,367.6,365.8,371.5,381.9,387.9,387.9,384.9,387.7,391.5,381.2,535.8
1,11,14,1,6.8,4.8,535.8,536.5,530.4,514.8,481,443.4,421.1,377.9,364.1,358,357.1,352.5,356.9,362.7,364.1,367.6,365.8,371.5,381.9,387.9,387.9,384.9,387.7,391.5,534.7
1,11,15,1,7.1,5.1,534.7,535.8,536.5,530.4,514.8,481,443.4,421.1,377.9,364.1,358,357.1,352.5,356.9,362.7,364.1,367.6,365.8,371.5,381.9,387.9,387.9,384.9,387.7,533.3
1,11,16,1,6.4,5.1,533.3,534.7,535.8,536.5,530.4,514.8,481,443.4,421.1,377.9,364.1,358,357.1,352.5,356.9,362.7,364.1,367.6,365.8,371.5,381.9,387.9,387.9,384.9,524
1,11,17,1,6.2,5.3,524,533.3,534.7,535.8,536.5,530.4,514.8,481,443.4,421.1,377.9,364.1,358,357.1,352.5,356.9,362.7,364.1,367.6,365.8,371.5,381.9,387.9,387.9,501.7
1,11,18,1,5.8,4.8,501.7,524,533.3,534.7,535.8,536.5,530.4,514.8,481,443.4,421.1,377.9,364.1,358,357.1,352.5,356.9,362.7,364.1,367.6,365.8,371.5,381.9,387.9,461.5
1,11,19,1,6.1,5.1,461.5,501.7,524,533.3,534.7,535.8,536.5,530.4,514.8,481,443.4,421.1,377.9,364.1,358,357.1,352.5,356.9,362.7,364.1,367.6,365.8,371.5,381.9,433.8
1,11,20,1,5.7,4.7,433.8,461.5,501.7,524,533.3,534.7,535.8,536.5,530.4,514.8,481,443.4,421.1,377.9,364.1,358,357.1,352.5,356.9,362.7,364.1,367.6,365.8,371.5,420.8
1,11,21,1,4.8,3.9,420.8,433.8,461.5,501.7,524,533.3,534.7,535.8,536.5,530.4,514.8,481,443.4,421.1,377.9,364.1,358,357.1,352.5,356.9,362.7,364.1,367.6,365.8,396.1
1,11,22,1,4.4,3.5,396.1,420.8,433.8,461.5,501.7,524,533.3,534.7,535.8,536.5,530.4,514.8,481,443.4,421.1,377.9,364.1,358,357.1,352.5,356.9,362.7,364.1,367.6,394.4
1,11,23,1,4.6,3.7,394.4,396.1,420.8,433.8,461.5,501.7,524,533.3,534.7,535.8,536.5,530.4,514.8,481,443.4,421.1,377.9,364.1,358,357.1,352.5,356.9,362.7,364.1,377.7
1,12,0,2,3.2,2.6,377.7,394.4,396.1,420.8,433.8,461.5,501.7,524,533.3,534.7,535.8,536.5,530.4,514.8,481,443.4,421.1,377.9,364.1,358,357.1,352.5,356.9,362.7,377.1
1,12,1,2,4,3.6,377.1,377.7,394.4,396.1,420.8,433.8,461.5,501.7,524,533.3,534.7,535.8,536.5,530.4,514.8,481,443.4,421.1,377.9,364.1,358,357.1,352.5,356.9,366.5
